rawsum,joint_angle,
1657,165.5416555,
1736,159.7478816,
1750,153.9541077,
1708,148.1603338,
1695,142.3665599,
1692,130.7790121,
1519,136.6927744,
1656,142.6065368,
1684,148.5202992,
1748,154.4340616,
1988,166.2615863,
2109,165.4872235,
2011,164.7128608,
2085,163.938498,
2189,162.3897725,
2190,161.9983411,
2292,161.6069097,
2329,161.2154783,
2344,160.8240469,
2535,160.0411841,
2510,160.0837016,
2445,160.126219,
2537,160.1687365,
2490,160.2537714,
2345,161.102468,
2156,161.9511647,
1830,162.7998613,
1496,163.648558,
697,165.3459513,
290,166.2354443,
393,167.1249374,
76,168.0144304,
0,168.9039234,
0,170.6829095,
0,170.7628609,
0,170.8428123,
0,170.9227637,
0,171.002715,
0,171.1626178,
0,170.9486008,
0,170.7345838,
0,170.5205668,
0,170.0925329,
0,168.6539191,
0,167.2153052,
0,165.7766914,
0,162.8994637,
0,162.3120987,
0,161.7247336,
0,161.1373686,
0,160.5500035,
0,159.3752734,
0,157.319293,
0,155.2633125,
0,153.2073321,
0,151.1513517,
0,147.0393908,
0,144.7655934,
0,142.4917961,
0,140.2179987,
0,135.670404,
0,132.6928847,
0,129.7153653,
0,126.737846,
0,123.7603266,
0,117.8052879,
0,117.1571442,
0,116.5090004,
0,115.8608566,
0,114.564569,
0,114.780061,
0,114.9955529,
0,115.2110449,
0,115.4265368,
0,115.6420288,
133,116.0730127,
402,120.0071583,
631,123.9413039,
778,127.8754495,
1031,135.7437406,
1314,136.411928,
1546,137.0801155,
1772,137.7483029,
2011,138.4164904,
2159,139.7528653,
2307,142.4969752,
2381,145.2410852,
2507,147.9851951,
2638,153.473415,
2701,155.4833022,
2775,157.4931893,
2736,159.5030764,
2636,161.5129636,
2593,165.5327378,
2485,165.6270941,
2270,165.7214504,
2157,165.8158067,
2049,165.910163,
1965,166.0988755,
1881,166.7536118,
1797,167.408348,
1754,168.0630843,
1733,168.7178205,
1696,170.0272931,
1736,167.9343967,
1704,165.8415004,
1598,163.748604,
1585,161.6557077,
1529,157.469915,
1519,159.2672717,
1592,161.0646284,
1568,162.8619851,
1601,164.6593419,
1567,168.2540553,
1424,167.3605829,
1603,166.4671105,
1532,165.5736381,
1507,164.6801657,
1537,162.8932209,
1562,162.8699691,
1539,162.8467173,
1578,162.8234654,
1996,162.8002136,
2053,162.7537099,
2150,162.6495726,
2207,162.5454353,
2301,162.441298,
2537,162.3371608,
2559,162.1288862,
2512,161.9036887,
2437,161.6784911,
2275,161.4532936,
2122,161.0028985,
1408,162.8961792,
1234,164.7894599,
865,166.6827406,
429,170.469302,
230,170.4099693,
152,170.3506365,
50,170.2913038,
0,170.231971,
0,170.1133055,
0,169.2327283,
0,168.3521511,
0,167.4715739,
0,165.7104196,
0,165.5716455,
0,165.4328714,
0,165.2940974,
0,165.1553233,
0,164.8777751,
0,163.9453467,
0,163.0129182,
0,162.0804897,
0,161.1480612,
0,159.2832043,
0,158.1557043,
0,157.0282044,
0,155.9007044,
0,154.7732044,
0,152.5182045,
0,150.4059905,
0,148.2937765,
0,146.1815624,
0,144.0693484,
0,141.9571344,
0,137.7327064,
0,136.5531164,
0,135.3735263,
0,134.1939363,
0,133.0143463,
0,130.6551662,
0,127.9128725,
0,125.1705787,
0,122.428285,
0,116.9436975,
0,118.0682451,
0,119.1927927,
0,120.3173403,
0,122.5664355,
0,124.5044801,
0,126.4425246,
0,128.3805692,
220,130.3186138,
515,132.2566584,
699,136.1327475,
903,136.4637038,
1077,136.79466,
1324,137.1256163,
1489,137.4565725,
1710,138.118485,
1933,139.4515011,
2081,140.7845172,
2231,142.1175333,
2376,144.7835655,
2562,147.9530959,
2670,151.1226263,
2713,154.2921567,
2783,157.461687,
2761,163.8007478,
2592,164.2339728,
2429,164.6671979,
2298,165.1004229,
2203,165.533648,
2093,166.4000981,
2025,166.1781419,
1997,165.9561857,
1953,165.7342295,
1869,165.5122734,
1874,165.068361,
2086,164.9511026,
2025,164.8338442,
1949,164.7165857,
1859,164.5993273,
1857,164.3648104,
1988,164.5079756,
1997,164.6511409,
2015,164.7943061,
2000,164.9374713,
1955,165.2238017,
2108,164.4543206,
2139,163.6848394,
2152,162.9153583,
2161,162.1458771,
2185,160.6069148,
2417,160.5435796,
2178,160.4802445,
2199,160.4169093,
2178,160.2902389,
2184,160.1214367,
2162,159.9526344,
2478,159.7838322,
2549,159.6150299,
2588,159.2774254,
2593,160.3987137,
2610,161.520002,
2568,162.6412903,
2496,163.7625786,
2426,166.0051552,
1973,166.3757176,
1812,166.74628,
1662,167.1168423,
1765,167.4874047,
926,168.2285295,
545,168.2357635,
257,168.2429976,
132,168.2502316,
0,168.2574656,
0,168.2719337,
0,168.5197977,
0,168.7676618,
0,169.0155258,
0,169.5112539,
0,169.2078084,
0,168.9043629,
0,168.6009174,
0,167.9940264,
0,167.6727325,
0,167.3514387,
0,167.0301449,
0,166.7088511,
0,166.0662634,
0,164.4409616,
0,162.8156598,
0,161.1903579,
0,159.5650561,
0,156.3144525,
0,154.8491257,
0,153.383799,
0,151.9184723,
0,150.4531455,
0,147.5224921,
0,145.1350875,
0,142.7476829,
0,140.3602783,
0,137.9728737,
0,133.1980646,
0,131.1929482,
0,129.1878318,
0,127.1827155,
0,125.1775991,
0,121.1673664,
0,121.1775635,
0,121.1877606,
0,121.1979577,
0,121.218352,
0,121.5321173,
0,121.8458826,
0,122.1596479,
0,122.7871785,
0,123.4501576,
127,124.1131368,
491,124.7761159,
705,125.4390951,
913,126.7650533,
1125,129.6975119,
1417,132.6299704,
1686,135.562429,
1899,138.4948875,
2122,144.3598046,
2377,145.8190929,
2513,147.2783812,
2599,148.7376695,
2707,150.1969578,
2749,153.1155344,
2700,154.9489293,
2629,156.7823242,
2494,158.615719,
2317,160.4491139,
2195,164.1159036,
1965,166.1125199,
1730,168.1091361,
1634,170.1057524,
1527,172.1023686,
1412,176.0956011,
1330,171.6613952,
1281,167.2271893,
1204,162.7929834,
1123,158.3587775,
1087,153.9245717,
1060,145.0561599,
1023,144.4297989,
1010,143.8034379,
1064,143.1770769,
1115,141.9243548,
1138,146.4810849,
1121,151.0378151,
1176,155.5945452,
1168,164.7080054,
1426,164.3949917,
1256,164.0819779,
1350,163.7689642,
1820,163.4559505,
1844,162.829923,
1919,161.7462271,
2082,160.6625312,
2200,159.5788354,
2290,158.4951395,
2374,157.4114436,
2380,155.2440519,
2416,156.6222413,
2652,158.0004307,
2422,159.37862,
2568,160.7568094,
2518,163.5131882,
2441,163.7342924,
2325,163.9553966,
2150,164.1765009,
1883,164.3976051,
1521,164.8398135,
873,164.5464209,
359,164.2530283,
174,163.9596358,
142,163.3728506,
27,163.6070348,
0,163.841219,
0,164.0754031,
0,164.5437715,
0,164.9937234,
0,165.4436753,
0,165.8936272,
0,166.3435792,
0,167.243483,
0,166.9409015,
0,166.63832,
0,166.3357385,
0,166.033157,
0,165.427994,
0,164.6945028,
0,163.9610115,
0,163.2275203,
0,161.7605379,
0,159.0386243,
0,156.3167107,
0,153.5947971,
0,148.1509698,
0,147.0528605,
0,145.9547511,
0,144.8566418,
0,143.7585324,
0,142.6604231,
0,140.4642044,
0,138.9567913,
0,137.4493783,
0,135.9419653,
0,134.4345522,
0,131.4197262,
0,127.567079,
0,123.7144318,
0,116.0091375,
0,115.6493357,
0,115.2895339,
0,114.929732,
0,114.5699302,
0,114.2101284,
0,113.4905247,
0,115.9937132,
0,118.4969017,
48,121.0000902,
266,123.5032787,
522,128.5096557,
714,129.6283899,
937,130.7471241,
1164,131.8658583,
1411,134.1033266,
1661,138.783625,
1783,143.4639235,
1902,148.1442219,
2195,152.8245203,
2348,162.1851171,
2539,162.9923548,
2650,163.7995925,
2731,164.6068301,
2775,166.2213054,
2787,163.7250472,
2798,161.228789,
2670,158.7325308,
2527,156.2362726,
2368,151.2437562,
2241,150.8452599,
2114,150.4467636,
1978,150.0482674,
1941,149.6497711,
1870,148.8527786,
1822,148.1810037,
1819,147.5092288,
1727,146.837454,
1720,146.1656791,
1672,144.8221294,
1598,144.5557184,
1529,144.2893074,
1406,144.0228964,
1331,143.7564854,
1300,143.2236635,
1380,146.3999398,
1344,149.5762162,
1240,152.7524926,
1306,155.9287689,
1382,162.2813217,
1396,161.9054299,
1398,161.5295381,
1526,161.1536463,
1579,160.7777545,
1850,160.0259709,
1956,159.3145648,
2140,158.6031586,
2187,157.8917525,
2414,157.1803464,
2607,155.7575341,
2648,157.7871267,
2666,159.8167193,
2598,161.8463119,
2568,163.8759046,
2383,167.9350898,
2292,167.5228028,
2108,167.1105157,
1838,166.6982287,
1443,166.2859417,
1083,165.4613676,
706,165.5371315,
156,165.6128953,
157,165.6886591,
16,165.8401868,
0,165.9943494,
0,166.1485121,
0,166.3026747,
0,166.611,
0,166.3971511,
0,166.1833021,
0,165.9694532,
0,165.7556043,
0,165.5417553,
0,165.1140574,
0,164.5599521,
0,164.0058468,
0,163.4517415,
0,162.8976362,
0,161.7894255,
0,160.9235864,
0,160.0577472,
0,159.1919081,
0,157.4602298,
0,154.8445329,
0,152.228836,
0,149.6131391,
0,144.3817453,
0,143.4656542,
0,142.5495631,
0,141.6334721,
0,140.717381,
0,138.8851989,
0,136.3068954,
0,133.728592,
0,131.1502886,
0,128.5719851,
0,123.4153782,
0,121.7474701,
0,120.079562,
0,118.4116538,
0,115.0758376,
0,114.4474856,
0,113.8191336,
0,113.1907816,
0,112.5624296,
0,111.3057257,
0,113.910878,
0,116.5160302,
0,119.1211825,
65,121.7263348,
342,126.9366394,
633,128.1800898,
869,129.4235401,
1172,130.6669905,
1509,131.9104409,
1771,134.3973416,
1946,136.4571188,
2226,138.516896,
2330,140.5766732,
2441,144.6962275,
2585,149.8639063,
2675,155.0315851,
2712,160.1992638,
2758,165.3669426,
2778,175.7023001,
2725,173.5996767,
2670,171.4970533,
2566,169.3944299,
2459,165.1891832,
2334,166.9396746,
2237,168.690166,
2144,170.4406573,
2102,172.1911487,
2062,175.6921315,
2059,174.9214417,
2030,174.150752,
2040,173.3800622,
2044,172.6093725,
2138,171.067993,
2124,171.4670347,
2152,171.8660764,
2157,172.265118,
1991,173.0632014,
1984,170.6777143,
2145,168.2922273,
2125,165.9067402,
2112,161.1357661,
2116,161.0674643,
2000,160.9991625,
2010,160.9308608,
2005,160.862559,
2031,160.7259554,
2243,159.8677883,
2285,159.0096212,
2347,158.1514541,
2412,157.293287,
2427,156.4351199,
2328,154.7187856,
2365,156.0179819,
2313,157.3171782,
2415,158.6163744,
2540,159.9155707,
2641,162.5139632,
2595,163.1101529,
2470,163.7063425,
2463,164.3025322,
2293,165.4949115,
2092,165.6114785,
1379,165.7280456,
1052,165.8446126,
1014,165.9611797,
502,166.1943138,
47,166.7709445,
14,167.3475753,
0,167.924206,
0,168.5008367,
0,169.6540982,
0,169.2310835,
0,168.8080687,
0,168.3850539,
0,167.5390244,
0,167.5075892,
0,167.4761539,
0,167.4447187,
0,167.4132835,
0,167.350413,
0,166.4462683,
0,165.5421235,
0,164.6379788,
0,163.733834,
0,162.8296893,
0,161.0213998,
0,159.2352503,
0,157.4491009,
0,155.6629514,
0,152.0906524,
0,151.1483445,
0,150.2060366,
0,149.2637286,
0,148.3214207,
0,146.4368049,
0,142.7542579,
0,139.0717108,
0,135.3891638,
0,131.7066168,
0,124.3415227,
0,122.5055812,
0,120.6696396,
0,118.8336981,
0,115.161815,
0,114.8339591,
0,114.5061033,
0,114.1782474,
0,113.5225357,
0,115.2026263,
0,116.882717,
0,118.5628076,
0,120.2428983,
63,123.6030795,
314,124.1397519,
497,124.6764242,
648,125.2130965,
860,126.2864412,
1129,130.0249769,
1369,133.7635127,
1569,137.5020485,
1846,141.2405843,
1980,148.7176559,
2094,151.6905935,
2256,154.6635311,
2438,157.6364687,
2526,163.582344,
2611,165.5755706,
2636,167.5687972,
2706,169.5620238,
2655,171.5552504,
2592,175.5417036,
2500,175.5920691,
2404,175.6424346,
2273,175.6928001,
2159,175.7431656,
2034,175.7935311,
1829,175.8942621,
1703,175.900046,
1584,175.9058298,
1548,175.9116137,
1547,175.9231814,
1540,175.9017811,
1436,175.8803808,
1288,175.8589804,
1240,175.8161798,
1232,174.7475698,
1297,173.6789599,
1318,172.6103499,
1273,171.5417399,
1259,170.4731299,
1311,168.3359099,
1346,167.8725617,
1413,167.4092135,
1477,166.9458653,
1524,166.4825171,
1565,165.5558208,
1743,163.9612002,
1964,162.3665797,
2066,160.7719592,
2067,157.5827181,
2375,158.4359392,
2432,159.2891602,
2579,160.1423812,
2628,160.9956022,
2620,162.7020442,
2609,163.0749779,
2565,163.4479115,
2412,163.8208452,
2193,164.1937788,
1967,164.9396461,
1542,164.8112536,
1120,164.682861,
360,164.5544685,
420,164.4260759,
133,164.1692909,
44,164.0241846,
40,163.8790784,
0,163.7339722,
0,163.5888659,
0,163.2986534,
0,163.4994836,
0,163.7003137,
0,163.9011439,
0,164.3028041,
0,164.4009961,
0,164.499188,
0,164.5973799,
0,164.7937638,
0,164.1729317,
0,163.5520995,
0,162.9312674,
0,161.6896032,
0,160.8440461,
0,159.998489,
0,159.1529319,
0,158.3073748,
0,156.6162606,
0,154.9623268,
0,153.308393,
0,151.6544592,
0,150.0005255,
0,146.6926579,
0,145.1277002,
0,143.5627426,
0,141.9977849,
0,140.4328272,
0,137.3029119,
0,132.905305,
0,128.507698,
0,124.1100911,
0,119.7124841,
0,110.9172702,
0,112.6808899,
0,114.4445097,
0,116.2081294,
0,119.7353689,
0,119.0076576,
0,118.2799463,
60,117.552235,
197,116.0968124,
477,118.8265349,
619,121.5562573,
797,124.2859798,
977,127.0157022,
1151,132.4751471,
1274,134.0454569,
1404,135.6157667,
1576,137.1860765,
1756,138.7563863,
1977,140.326696,
2147,143.4673156,
2322,147.8759619,
2441,152.2846082,
2551,156.6932545,
2605,161.1019008,
2688,169.9191935,
2703,170.6501097,
2666,171.3810258,
2564,172.111942,
2486,173.5737744,
2411,173.4919012,
2311,173.4100281,
2178,173.3281549,
2076,173.2462817,
1901,173.0825353,
1769,168.0395997,
1659,162.9966641,
1745,157.9537285,
1700,152.9107929,
1573,142.8249217,
1409,143.6276488,
1386,144.430376,
1460,145.2331031,
1484,146.0358303,
1445,147.6412845,
1431,148.701339,
1465,149.7613934,
1502,150.8214479,
1521,152.9415567,
1682,154.0101707,
1665,155.0787846,
1786,156.1473985,
1719,157.2160124,
1705,159.3532402,
1997,158.5141247,
2159,157.6750092,
2193,156.8358938,
2334,155.9967783,
2367,155.1576628,
2031,153.4794318,
2232,154.2885932,
2234,155.0977545,
2411,155.9069159,
2499,156.7160772,
2515,158.3343999,
2377,159.1656815,
2133,159.9969631,
1458,160.8282447,
1103,162.490808,
748,162.8639282,
574,163.2370484,
316,163.6101686,
99,163.9832888,
0,164.7295292,
0,164.8807882,
0,165.0320473,
0,165.1833063,
0,165.3345653,
0,165.6370834,
0,166.7114308,
0,167.7857782,
0,168.8601256,
0,169.934473,
0,172.0831678,
0,170.7737679,
0,169.4643681,
0,168.1549682,
0,165.5361685,
0,164.6001745,
0,163.6641804,
0,162.7281864,
0,160.8561984,
0,158.8339939,
0,156.8117895,
0,154.789585,
0,152.7673805,
0,148.7229716,
0,146.0398832,
0,143.3567947,
0,140.6737063,
0,137.9906178,
0,132.6244409,
0,131.4890043,
0,130.3535677,
0,129.2181311,
0,126.9472579,
0,125.1204377,
0,123.2936176,
0,121.4667974,
0,119.6399773,
0,115.986337,
0,115.9179467,
0,115.8495565,
0,115.7811662,
0,115.7127759,
0,115.5759954,
14,118.2552648,
165,120.9345341,
466,123.6138035,
625,128.9723422,
730,129.4946344,
905,130.0169267,
1106,130.5392189,
1271,131.5838033,
1456,135.2182578,
1651,138.8527122,
1845,142.4871667,
2047,146.1216212,
2263,153.3905302,
2457,154.6539579,
2611,155.9173857,
2732,157.1808134,
2768,158.4442412,
2801,159.7076689,
2708,162.2345244,
2556,163.7992954,
2385,165.3640665,
2202,166.9288375,
2023,168.4936085,
1848,171.6231505,
1695,171.3516623,
1544,171.080174,
1391,170.8086857,
1276,170.2657091,
1258,166.9732918,
1224,163.6808746,
1172,160.3884573,
1086,157.0960401,
1041,153.8036229,
1080,147.2187884,
1073,146.2334027,
1047,145.2480171,
1029,144.2626314,
1064,142.2918601,
1065,146.0178735,
1115,149.7438868,
1212,153.4699002,
1171,160.9219269,
1384,160.9608593,
1251,160.9997916,
1304,161.038724,
1346,161.0776563,
1862,161.155521,
2015,160.4554135,
2087,159.7553059,
1854,159.0551983,
1847,157.6549832,
2017,157.9683895,
1979,158.2817958,
1737,158.5952021,
1555,158.9086085,
1503,159.5354211,
1315,160.4821102,
1202,161.4287994,
1474,162.3754885,
1024,163.3221777,
825,165.2155559,
533,165.1140365,
204,165.012517,
87,164.9109975,
12,164.7079585,
0,164.794928,
0,164.8818975,
0,164.968867,
0,165.0558365,
0,165.2297755,
0,164.9865064,
0,164.7432373,
0,164.4999682,
0,164.2566991,
0,163.770161,
0,162.6555186,
0,161.5408763,
0,160.4262339,
0,159.3115916,
0,157.0823069,
0,156.8506687,
0,156.6190306,
0,156.3873924,
0,155.9241161,
0,153.7762128,
0,151.6283095,
0,149.4804062,
0,147.3325029,
0,143.0366963,
0,140.8586663,
0,138.6806362,
0,136.5026062,
0,134.3245762,
0,129.9685162,
0,128.2459276,
0,126.523339,
0,124.8007504,
0,121.3555732,
0,119.7127768,
0,118.0699805,
0,116.4271842,
0,113.1415916,
0,113.3302587,
0,113.5189258,
0,113.7075929,
0,113.89626,
0,114.2735942,
0,116.2279133,
78,118.1822324,
398,120.1365515,
584,122.0908706,
749,125.9995088,
920,129.2220667,
1161,132.4446245,
1380,135.6671824,
1516,142.1122981,
1680,143.8784453,
1860,145.6445924,
1996,147.4107396,
2215,149.1768868,
2313,152.7091811,
2382,154.4230046,
2430,156.136828,
2379,157.8506515,
2299,161.2782984,
2180,161.5751295,
1960,161.8719607,
1806,162.1687919,
1676,162.4656231,
1479,163.0592855,
1409,163.5546629,
1296,164.0500402,
1186,164.5454176,
1109,165.5361724,
999,165.3162323,
968,165.0962923,
926,164.8763522,
826,164.4364721,
811,165.7868971,
766,167.1373222,
886,168.4877472,
936,169.8381722,
935,172.5390223,
1134,171.9227823,
1175,171.3065423,
1234,170.6903023,
1250,170.0740623,
1280,168.8415822,
1426,167.3101557,
1504,165.7787293,
1689,164.2473028,
1401,161.1844498,
1962,160.3360718,
1888,159.4876937,
2235,158.6393157,
2305,157.7909377,
2405,156.0941817,
2510,156.0698535,
2527,156.0455254,
2536,156.0211973,
2435,155.9725411,
2388,156.6039504,
2348,157.2353597,
2245,157.866769,
2056,158.4981783,
1797,159.1295876,
928,160.3924063,
953,160.3620558,
224,160.3317054,
341,160.3013549,
61,160.240654,
36,160.2944906,
0,160.3483271,
0,160.4021637,
0,160.4560002,
0,160.5636733,
0,161.1542372,
0,161.7448011,
0,162.335365,
0,162.9259289,
0,164.1070567,
0,163.3197615,
0,162.5324662,
0,161.745171,
0,160.1705806,
0,159.9030472,
0,159.6355139,
0,159.3679806,
0,159.1004473,
0,158.5653807,
0,158.1183824,
0,157.6713841,
0,157.2243858,
0,156.7773875,
0,155.883391,
0,152.1533848,
0,148.4233787,
0,144.6933725,
0,140.9633664,
0,133.503354,
0,131.8855787,
0,130.2678034,
0,128.650028,
0,125.4144773,
0,124.4409058,
0,123.4673343,
0,122.4937628,
0,121.5201912,
0,119.5730482,
0,119.6027191,
0,119.6323899,
0,119.6620608,
0,119.6917317,
0,119.7510735,
0,122.5507241,
0,125.3503748,
99,128.1500255,
404,133.7493268,
633,134.5313995,
910,135.3134723,
1181,136.095545,
1467,136.8776178,
1762,138.4417633,
1966,139.0603432,
2115,139.6789231,
2224,140.297503,
2308,140.9160829,
2409,142.1532428,
2489,145.0244994,
2576,147.8957561,
2613,150.7670127,
2628,156.5095261,
2615,159.5021949,
2479,162.4948636,
2381,165.4875324,
2237,171.47287,
2122,172.7134451,
2036,173.9540202,
1937,175.1945953,
1828,176.4351703,
1729,178.9163205,
1701,178.8991399,
1678,178.8819594,
1648,178.8647788,
1603,178.8475983,
1588,178.8132372,
1514,178.2046061,
1519,177.595975,
1337,176.9873439,
1371,176.3787129,
1328,175.7700818,
1298,174.5528196,
1290,174.9542042,
1237,175.3555889,
1230,175.7569735,
1224,176.1583581,
1248,176.9611274,
1249,176.9560084,
1333,176.9508894,
1410,176.9457704,
1480,176.9355324,
1573,173.1319203,
1634,169.3283081,
1682,165.524696,
1656,157.9174717,
1654,157.8217097,
1788,157.7259477,
2042,157.6301856,
1875,157.5344236,
1938,157.4386616,
2015,157.2471375,
1929,157.2901722,
2002,157.3332069,
1937,157.3762416,
1509,157.4192763,
1398,157.5053458,
562,159.5616022,
620,161.6178587,
171,163.6741152,
162,165.7303717,
14,169.8428846,
0,169.6018835,
0,169.3608823,
0,169.1198811,
0,168.87888,
0,168.3968776,
0,168.1331646,
0,167.8694516,
0,167.6057385,
0,167.3420255,
0,166.8145994,
0,166.5684024,
0,166.3222053,
0,166.0760083,
0,165.8298112,
0,165.3374172,
0,163.7934692,
0,162.2495213,
0,160.7055733,
0,157.6176774,
0,156.0267604,
0,154.4358434,
0,152.8449265,
0,149.6630925,
0,146.5056982,
0,143.3483039,
0,140.1909095,
0,137.0335152,
0,130.7187266,
0,130.0283435,
0,129.3379605,
0,128.6475775,
0,127.9571945,
0,126.5764284,
0,124.4749693,
0,122.3735102,
0,120.2720511,
0,116.0691329,
0,115.5370363,
0,115.0049397,
0,114.4728431,
39,113.9407465,
0,112.8765533,
0,114.3274644,
0,115.7783754,
124,117.2292864,
387,118.6801975,
547,121.5820195,
726,124.0956258,
882,126.609232,
1078,129.1228382,
1208,131.6364444,
1368,136.6636568,
1598,138.9840875,
1755,141.3045182,
1933,143.6249488,
2111,145.9453795,
2218,150.5862409,
2322,152.4678932,
2469,154.3495455,
2499,156.2311978,
2514,159.9945023,
2494,162.0602492,
2443,164.125996,
2355,166.1917429,
2089,170.3232366,
2042,168.3409233,
1967,166.3586099,
1862,164.3762966,
1761,162.3939833,
1705,160.41167,
1801,156.4470434,
1685,156.5088685,
1514,156.5706936,
1507,156.6325187,
1389,156.6943438,
1474,156.817994,
1510,155.068242,
1557,153.31849,
1583,151.568738,
1544,148.069234,
1693,150.3497395,
1757,152.6302449,
1658,154.9107503,
1582,157.1912558,
1580,159.4717612,
1819,164.0327721,
1873,163.7978411,
2183,163.5629101,
2213,163.3279791,
2143,162.8581171,
2295,162.2866271,
2494,161.7151371,
2440,161.1436471,
2500,160.572157,
2416,159.429177,
2494,160.1108564,
2442,160.7925359,
2623,161.4742153,
2450,162.1558947,
2415,163.5192535,
2210,163.9040091,
1987,164.2887647,
1562,164.6735203,
1085,165.0582759,
806,165.8277871,
431,165.2299044,
84,164.6320217,
0,164.0341389,
0,162.8383734,
0,163.9802567,
0,165.12214,
0,166.2640233,
0,167.4059065,
0,169.6896731,
0,169.0575134,
0,168.4253537,
0,167.793194,
0,166.5288747,
0,165.3092689,
0,164.0896632,
0,162.8700575,
0,161.6504518,
0,159.2112403,
0,158.9325017,
0,158.6537631,
0,158.3750245,
0,157.8175473,
0,156.9443512,
0,156.071155,
0,155.1979588,
0,153.4515665,
0,150.9878723,
0,148.524178,
0,146.0604838,
0,141.1330954,
0,138.9420535,
0,136.7510115,
0,134.5599696,
0,132.3689277,
0,127.9868439,
0,125.2792458,
0,122.5716478,
0,119.8640497,
0,117.1564517,
0,111.7412556,
0,112.523739,
0,113.3062224,
0,114.0887059,
0,114.8711893,
0,116.4361562,
13,117.50092,
128,118.5656838,
390,119.6304477,
574,121.7599754,
733,125.0500706,
924,128.3401659,
1202,131.6302612,
1426,134.9203564,
1656,141.500547,
1829,142.6936737,
2039,143.8868005,
2193,145.0799272,
2374,147.4661808,
2528,149.8786143,
2637,152.2910479,
2699,154.7034815,
2694,157.115915,
2616,159.5283486,
2516,164.3532157,
2441,165.2064743,
2148,166.0597328,
1991,166.9129913,
1840,167.7662498,
1710,169.4727668,
1570,171.0734959,
1462,172.674225,
1407,175.8756831,
1480,175.5636593,
1435,175.2516354,
1295,174.9396116,
1266,174.6275877,
1195,174.0035401,
1166,170.8509477,
1090,167.6983553,
1095,164.545763,
1168,161.3931706,
1153,155.0879859,
1173,156.0641195,
1182,157.0402531,
1368,158.0163867,
1423,158.9925203,
1504,159.9686539,
1478,161.9209211,
1413,161.6114087,
1512,161.3018963,
1912,160.992384,
2183,160.3733592,
2250,160.0343526,
2331,159.695346,
2364,159.3563394,
2374,159.0173328,
2493,158.3393196,
2555,159.166271,
2424,159.9932224,
2394,160.8201738,
2292,161.6471252,
2220,163.301028,
1904,163.2839267,
1700,163.2668254,
1229,163.2497241,
964,163.2155215,
423,163.2545391,
117,163.2935566,
41,163.3325742,
15,163.3715917,
0,163.4496268,
0,164.4090574,
0,165.3684881,
0,166.3279187,
0,168.2467799,
0,168.2693581,
0,168.2919362,
0,168.3145144,
0,168.3596707,
0,167.4663631,
0,166.5730554,
0,165.6797478,
0,164.7864401,
0,162.9998248,
0,162.2837346,
0,161.5676444,
0,160.8515542,
0,159.4193738,
0,158.4826874,
0,157.5460011,
0,156.6093147,
0,155.6726283,
0,153.7992556,
0,150.6164535,
0,147.4336514,
0,144.2508493,
0,137.8852451,
0,135.8656946,
0,133.846144,
0,131.8265934,
0,127.7874922,
0,126.2146518,
0,124.6418114,
0,123.068971,
0,121.4961306,
0,118.3504498,
0,119.3527369,
0,120.355024,
0,121.3573111,
0,122.3595982,
0,124.3641724,
0,125.1853144,
0,126.0064564,
77,126.8275984,
270,127.6487404,
488,129.2910244,
646,131.4587737,
850,133.626523,
1102,135.7942723,
1309,140.129771,
1485,142.7183386,
1641,145.3069063,
1841,147.895474,
1985,150.4840417,
2118,155.6611771,
2254,157.7915583,
2359,159.9219396,
2455,162.0523208,
2523,166.3130833,
2530,167.7101008,
2560,169.1071184,
2363,170.504136,
2191,171.9011535,
2065,174.6951886,
2040,174.5525313,
1767,174.409874,
1629,174.2672166,
1526,174.1245593,
1427,173.8392446,
1286,171.5655277,
1271,169.2918108,
1226,167.0180938,
1180,162.4706599,
1096,161.3564304,
1107,160.2422009,
1025,159.1279714,
1004,158.0137419,
995,155.7852829,
866,155.4130808,
845,155.0408788,
859,154.6686767,
851,154.2964746,
922,153.5520704,
918,153.1339577,
1154,152.715845,
1238,152.2977324,
1281,151.8796197,
1373,151.0433944,
1320,152.1778412,
1587,153.312288,
1629,154.4467348,
1853,156.7156285,
2166,158.0062715,
2008,159.2969146,
2185,160.5875576,
2170,161.8782007,
2125,164.4594868,
1949,163.363907,
1796,162.2683273,
1541,161.1727476,
1174,160.0771679,
1015,157.8860084,
525,158.3756623,
475,158.8653161,
184,159.3549699,
78,160.3342776,
17,160.4997679,
0,160.6652582,
0,160.8307485,
0,160.9962388,
0,161.3272194,
0,161.4842872,
0,161.641355,
0,161.7984228,
0,161.9554906,
0,162.2696262,
0,161.7727439,
0,161.2758615,
0,160.7789792,
0,160.2820969,
0,159.2883323,
0,158.4885585,
0,157.6887847,
0,156.8890109,
0,155.2894634,
0,153.4078015,
0,151.5261397,
0,149.6444778,
0,147.7628159,
0,143.9994922,
0,142.4773979,
0,140.9553036,
0,139.4332092,
0,137.9111149,
0,134.8669262,
0,133.0043733,
0,131.1418204,
0,129.2792674,
0,127.4167145,
0,123.6916086,
0,122.313811,
0,120.9360133,
0,119.5582157,
0,116.8026204,
0,119.8714639,
0,122.9403074,
0,126.009151,
0,129.0779945,
0,135.2156815,
161,136.2970642,
346,137.3784469,
534,138.4598296,
681,139.5412123,
871,141.7039777,
1073,143.0535319,
1319,144.403086,
1550,145.7526402,
1718,147.1021944,
1978,149.8013028,
2162,152.9690162,
2321,156.1367296,
