rawsum,joint_angle,
212,164.9389123,15.0610877
188,164.2955889,15.7044111
216,163.6522654,16.3477346
248,163.008942,16.991058
294,161.722295,18.277705
357,160.9126255,19.0873745
388,160.1029559,19.8970441
482,159.2932863,20.7067137
564,158.4836168,21.5163832
629,156.8642776,23.1357224
713,156.7038007,23.2961993
818,156.5433237,23.4566763
900,156.3828467,23.6171533
1013,156.2223698,23.7776302
1077,155.9014159,24.0985841
1151,157.4335114,22.5664886
1213,158.9656069,21.0343931
1253,160.4977024,19.5022976
1299,162.029798,17.970202
1353,165.093989,14.906011
1389,165.3620463,14.6379537
1358,165.6301036,14.3698964
1336,165.8981608,14.1018392
1297,166.1662181,13.8337819
1230,166.7023327,13.2976673
1125,166.0210953,13.9789047
1007,165.339858,14.660142
844,164.6586206,15.3413794
673,163.2961459,16.7038541
511,164.0996165,15.9003835
316,164.903087,15.096913
201,165.7065575,14.2934425
84,167.3134986,12.6865014
0,166.8697415,13.1302585
0,166.4259845,13.5740155
0,165.9822274,14.0177726
0,165.5384703,14.4615297
0,164.6509561,15.3490439
0,164.5912124,15.4087876
0,164.5314686,15.4685314
0,164.4717249,15.5282751
0,164.4119811,15.5880189
0,164.3522374,15.6477626
0,164.2327499,15.7672501
0,163.6737766,16.3262234
0,163.1148034,16.8851966
0,162.5558302,17.4441698
0,161.4378837,18.5621163
0,160.1885211,19.8114789
0,158.9391586,21.0608414
0,157.689796,22.310204
0,155.1910708,24.8089292
0,153.9139117,26.0860883
0,152.6367527,27.3632473
0,151.3595936,28.6404064
0,150.0824346,29.9175654
0,147.5281165,32.4718835
0,145.3097888,34.6902112
0,143.0914612,36.9085388
0,140.8731336,39.1268664
0,138.6548059,41.3451941
0,134.2181507,45.7818493
0,131.9581271,48.0418729
0,129.6981035,50.3018965
0,127.4380799,52.5619201
0,125.1780563,54.8219437
0,120.6580091,59.3419909
0,120.8539571,59.1460429
0,121.0499051,58.9500949
0,121.2458531,58.7541469
0,121.4418011,58.5581989
0,121.8336971,58.1663029
0,121.5011714,58.4988286
0,121.1686457,58.8313543
0,120.83612,59.16388
0,120.5035943,59.4964057
0,119.838543,60.161457
0,120.9447189,59.0552811
0,122.0508949,57.9491051
0,123.1570709,56.8429291
31,125.3694229,54.6305771
170,126.5931375,53.4068625
301,127.816852,52.183148
499,129.0405665,50.9594335
702,130.2642811,49.7357189
902,132.7117101,47.2882899
1045,136.0365867,43.9634133
1205,139.3614633,40.6385367
1372,142.6863399,37.3136601
1504,146.0112165,33.9887835
1651,152.6609696,27.3390304
1770,153.7853532,26.2146468
1877,154.9097368,25.0902632
1934,156.0341204,23.9658796
2014,157.158504,22.841496
2107,159.4072711,20.5927289
2134,162.0217699,17.9782301
2152,164.6362686,15.3637314
2123,167.2507673,12.7492327
2085,169.8652661,10.1347339
2023,175.0942635,4.9057365
1936,174.5797211,5.4202789
1816,174.0651786,5.9348214
1675,173.5506362,6.4493638
1524,172.5215513,7.4784487
1369,172.2607414,7.7392586
1214,171.9999315,8.0000685
1059,171.7391216,8.2608784
925,171.2175018,8.7824982
817,170.0482746,9.9517254
726,168.8790473,11.1209527
666,167.7098201,12.2901799
603,166.5405928,13.4594072
542,164.2021383,15.7978617
494,164.2231424,15.7768576
423,164.2441465,15.7558535
360,164.2651505,15.7348495
313,164.2861546,15.7138454
298,164.3281627,15.6718373
221,163.845372,16.154628
220,163.3625812,16.6374188
247,162.8797905,17.1202095
309,161.9142089,18.0857911
399,161.0747582,18.9252418
510,160.2353076,19.7646924
626,159.3958569,20.6041431
778,158.5564062,21.4435938
900,156.8775048,23.1224952
1016,157.6004234,22.3995766
1154,158.323342,21.676658
1227,159.0462605,20.9537395
1283,159.7691791,20.2308209
1351,161.2150163,18.7849837
1370,161.4367124,18.5632876
1376,161.6584084,18.3415916
1357,161.8801045,18.1198955
1339,162.1018006,17.8981994
1270,162.5451927,17.4548073
1169,162.4034932,17.5965068
1027,162.2617936,17.7382064
925,162.1200941,17.8799059
755,161.836695,18.163305
539,163.3431323,16.6568677
295,164.8495696,15.1504304
169,166.3560069,13.6439931
51,169.3688816,10.6311184
0,168.7250835,11.2749165
0,168.0812854,11.9187146
0,167.4374873,12.5625127
0,166.7936892,13.2063108
0,166.1498911,13.8501089
0,164.8622949,15.1377051
0,164.2169799,15.7830201
0,163.5716649,16.4283351
0,162.9263499,17.0736501
0,162.2810349,17.7189651
0,160.9904049,19.0095951
0,161.2441212,18.7558788
0,161.4978374,18.5021626
0,161.7515537,18.2484463
0,162.0052699,17.9947301
0,162.5127024,17.4872976
0,162.2252164,17.7747836
0,161.9377304,18.0622696
0,161.6502444,18.3497556
0,161.0752725,18.9247275
0,158.6633466,21.3366534
0,156.2514207,23.7485793
0,153.8394949,26.1605051
0,151.427569,28.572431
0,146.6037173,33.3962827
0,146.1218618,33.8781382
0,145.6400063,34.3599937
0,145.1581508,34.8418492
0,144.6762954,35.3237046
0,144.1944399,35.8055601
0,143.230729,36.769271
0,138.8936046,41.1063954
0,134.5564802,45.4435198
0,130.2193558,49.7806442
0,121.545107,58.454893
0,122.0912745,57.9087255
0,122.6374419,57.3625581
0,123.1836094,56.8163906
0,124.2759444,55.7240556
0,125.1934507,54.8065493
0,126.110957,53.889043
0,127.0284633,52.9715367
0,127.9459696,52.0540304
0,129.7809823,50.2190177
0,130.303296,49.696704
0,130.8256097,49.1743903
0,131.3479234,48.6520766
104,131.8702372,48.1297628
215,132.9148646,47.0851354
385,136.5223075,43.4776925
564,140.1297505,39.8702495
779,143.7371934,36.2628066
970,147.3446364,32.6553636
1103,150.9520793,29.0479207
1256,158.1669652,21.8330348
1407,158.7160947,21.2839053
1523,159.2652242,20.7347758
1635,159.8143537,20.1856463
1790,160.3634832,19.6365168
1887,161.4617422,18.5382578
1993,163.0870056,16.9129944
2042,164.712269,15.287731
2051,167.9627958,12.0372042
2059,169.0517984,10.9482016
2033,170.140801,9.859199
1974,171.2298036,8.7701964
1903,172.3188062,7.6811938
1815,174.4968114,5.5031886
1691,174.4408075,5.5591925
1515,174.3848036,5.6151964
1344,174.3287997,5.6712003
1195,174.2727957,5.7272043
1021,174.1607879,5.8392121
887,173.5797632,6.4202368
754,172.9987385,7.0012615
641,172.4177138,7.5822862
561,171.8366891,8.1633109
469,170.6746397,9.3253603
405,169.6009385,10.3990615
312,168.5272374,11.4727626
267,167.4535362,12.5464638
231,166.379835,13.620165
198,164.2324327,15.7675673
189,162.7604891,17.2395109
231,161.2885455,18.7114545
261,158.3446582,21.6553418
283,159.2393858,20.7606142
350,160.1341135,19.8658865
421,161.0288411,18.9711589
496,161.9235688,18.0764312
596,163.713024,16.286976
719,162.9841253,17.0158747
852,162.2552265,17.7447735
961,161.5263278,18.4736722
1076,160.797429,19.202571
1177,159.3396316,20.6603684
1296,159.8715762,20.1284238
1370,160.4035208,19.5964792
1458,160.9354655,19.0645345
1499,161.9993548,18.0006452
1521,161.7096245,18.2903755
1522,161.4198941,18.5801059
1492,161.1301638,18.8698362
1448,160.5507031,19.4492969
1360,161.7701212,18.2298788
1246,162.9895393,17.0104607
1163,164.2089574,15.7910426
1002,165.4283755,14.5716245
746,167.8672117,12.1327883
480,168.0502139,11.9497861
232,168.2332162,11.7667838
114,168.4162184,11.5837816
11,168.7822229,11.2177771
0,168.2228425,11.7771575
0,167.6634621,12.3365379
0,167.1040818,12.8959182
0,166.5447014,13.4552986
0,165.4259407,14.5740593
0,165.1025124,14.8974876
0,164.7790842,15.2209158
0,164.4556559,15.5443441
0,164.1322276,15.8677724
0,163.4853711,16.5146289
0,163.1177749,16.8822251
0,162.7501788,17.2498212
0,162.3825826,17.6174174
0,162.0149865,17.9850135
0,161.2797942,18.7202058
0,160.7532562,19.2467438
0,160.2267183,19.7732817
0,159.7001803,20.2998197
0,159.1736424,20.8263576
0,158.1205665,21.8794335
0,156.5982453,23.4017547
0,155.0759241,24.9240759
0,153.5536028,26.4463972
0,150.5089603,29.4910397
0,148.0561839,31.9438161
0,145.6034074,34.3965926
0,143.150631,36.849369
0,140.6978546,39.3021454
0,135.7923017,44.2076983
0,135.3746193,44.6253807
0,134.956937,45.043063
0,134.5392547,45.4607453
0,134.1215723,45.8784277
0,133.2862076,46.7137924
0,131.4572981,48.5427019
0,129.6283885,50.3716115
0,127.7994789,52.2005211
0,124.1416598,55.8583402
0,123.8994903,56.1005097
0,123.6573208,56.3426792
0,123.4151513,56.5848487
0,123.1729818,56.8270182
0,122.6886428,57.3113572
0,123.0826502,56.9173498
0,123.4766576,56.5233424
0,123.870665,56.129335
122,124.6586799,55.3413201
277,125.9110013,54.0889987
470,127.1633227,52.8366773
621,128.4156441,51.5843559
768,129.6679655,50.3320345
849,132.1726083,47.8273917
914,134.0782326,45.9217674
1026,135.9838569,44.0161431
1168,137.8894812,42.1105188
1335,139.7951054,40.2048946
1511,143.606354,36.393646
1621,147.3871541,32.6128459
1753,151.1679543,28.8320457
1849,154.9487544,25.0512456
1903,158.7295545,21.2704455
1960,166.2911547,13.7088453
1975,167.3530938,12.6469062
1958,168.4150329,11.5849671
1930,169.4769719,10.5230281
1848,170.538911,9.461089
1749,172.6627891,7.3372109
1613,172.7357646,7.2642354
1482,172.80874,7.19126
1324,172.8817154,7.1182846
1166,173.0276663,6.9723337
1005,172.9617536,7.0382464
860,172.8958409,7.1041591
724,172.8299282,7.1700718
602,172.7640155,7.2359845
457,172.6321901,7.3678099
375,171.6177341,8.3822659
292,170.6032781,9.3967219
271,169.5888222,10.4111778
227,168.5743662,11.4256338
196,166.5454543,13.4545457
203,164.8304335,15.1695665
208,163.1154126,16.8845874
210,161.4003918,18.5996082
284,159.6853709,20.3146291
325,156.2553293,23.7446707
389,155.1315451,24.8684549
456,154.0077609,25.9922391
537,152.8839767,27.1160233
624,151.7601925,28.2398075
715,149.5126241,30.4873759
831,150.6466306,29.3533694
975,151.7806371,28.2193629
1098,152.9146437,27.0853563
1244,154.0486502,25.9513498
1365,156.3166633,23.6833367
1466,156.6683002,23.3316998
1580,157.0199371,22.9800629
1631,157.371574,22.628426
1686,157.7232109,22.2767891
1699,158.4264848,21.5735152
1703,162.285133,17.714867
1649,166.1437812,13.8562188
1577,170.0024294,9.9975706
1468,177.7197258,2.2802742
1309,177.2342414,2.7657586
1122,176.748757,3.251243
849,176.2632726,3.7367274
532,175.7777882,4.2222118
290,174.8068193,5.1931807
149,173.9155721,6.0844279
57,173.0243248,6.9756752
0,172.1330776,7.8669224
0,171.2418304,8.7581696
0,169.4593359,10.5406641
0,169.0078901,10.9921099
0,168.5564442,11.4435558
0,168.1049984,11.8950016
0,167.6535526,12.3464474
0,166.7506609,13.2493391
0,165.9365008,14.0634992
0,165.1223407,14.8776593
0,164.3081805,15.6918195
0,163.4940204,16.5059796
0,161.8657001,18.1342999
0,162.0176066,17.9823934
0,162.169513,17.830487
0,162.3214195,17.6785805
0,162.4733259,17.5266741
0,162.7771388,17.2228612
0,161.5536687,18.4463313
0,160.3301985,19.6698015
0,159.1067284,20.8932716
0,156.6597882,23.3402118
0,154.5056304,25.4943696
0,152.3514727,27.6485273
0,150.197315,29.802685
0,148.0431572,31.9568428
0,145.8889995,34.1110005
0,141.580684,38.419316
0,139.8056912,40.1943088
0,138.0306984,41.9693016
0,136.2557056,43.7442944
0,132.7057201,47.2942799
0,131.2055841,48.7944159
0,129.7054482,50.2945518
0,128.2053123,51.7946877
0,125.2050404,54.7949596
0,124.8677001,55.1322999
0,124.5303598,55.4696402
0,124.1930194,55.8069806
0,123.5183388,56.4816612
0,124.1307054,55.8692946
0,124.7430721,55.2569279
0,125.3554387,54.6445613
0,125.9678054,54.0321946
0,126.580172,53.419828
0,127.8049053,52.1950947
0,128.5674876,51.4325124
160,129.3300698,50.6699302
339,130.0926521,49.9073479
574,130.8552343,49.1447657
757,132.3803989,47.6196011
908,133.1690254,46.8309746
998,133.9576519,46.0423481
1111,134.7462785,45.2537215
1231,135.534905,44.465095
1356,137.112158,42.887842
1533,141.7997227,38.2002773
1677,146.4872873,33.5127127
1754,151.1748519,28.8251481
1815,160.5499812,19.4500188
1865,162.3688439,17.6311561
1878,164.1877066,15.8122934
1884,166.0065693,13.9934307
1886,167.825432,12.174568
1862,171.4631575,8.5368425
1794,171.8948973,8.1051027
1751,172.3266372,7.6733628
1710,172.7583771,7.2416229
1629,173.1901169,6.8098831
1515,174.0535967,5.9464033
1395,173.9423112,6.0576888
1255,173.8310258,6.1689742
1126,173.7197403,6.2802597
1000,173.6084549,6.3915451
903,173.385884,6.614116
795,171.593606,8.406394
710,169.801328,10.198672
652,168.00905,11.99095
555,164.424494,15.575506
495,164.3024082,15.6975918
425,164.1803225,15.8196775
363,164.0582367,15.9417633
285,163.9361509,16.0638491
238,163.6919794,16.3080206
202,162.6522285,17.3477715
180,161.6124777,18.3875223
176,160.5727268,19.4272732
224,159.5329759,20.4670241
321,157.4534742,22.5465258
394,156.8184422,23.1815578
519,156.1834101,23.8165899
640,155.5483781,24.4516219
758,154.278314,25.721686
887,156.0857139,23.9142861
999,157.8931138,22.1068862
1137,159.7005137,20.2994863
1234,163.3153135,16.6846865
1345,162.8858931,17.1141069
1388,162.4564727,17.5435273
1399,162.0270523,17.9729477
1399,161.597632,18.402368
1393,160.7387912,19.2612088
1363,162.1122942,17.8877058
1297,163.4857972,16.5142028
1190,164.8593001,15.1406999
1065,167.6063061,12.3936939
947,167.791999,12.208001
812,167.9776919,12.0223081
643,168.1633847,11.8366153
441,168.3490776,11.6509224
274,168.7204634,11.2795366
130,168.4816066,11.5183934
23,168.2427499,11.7572501
0,168.0038931,11.9961069
0,167.5261796,12.4738204
0,166.9008635,13.0991365
0,166.2755473,13.7244527
0,165.6502312,14.3497688
0,165.024915,14.975085
0,163.7742827,16.2257173
0,163.7539668,16.2460332
0,163.7336508,16.2663492
0,163.7133349,16.2866651
0,163.6930189,16.3069811
0,163.652387,16.347613
0,163.3923013,16.6076987
0,163.1322155,16.8677845
0,162.8721297,17.1278703
0,162.3519582,17.6480418
0,160.9550512,19.0449488
0,159.5581443,20.4418557
0,158.1612374,21.8387626
0,155.3674235,24.6325765
0,154.4059209,25.5940791
0,153.4444183,26.5555817
0,152.4829157,27.5170843
0,151.5214131,28.4785869
0,149.5984079,30.4015921
0,147.9210954,32.0789046
0,146.243783,33.756217
0,144.5664706,35.4335294
0,142.8891582,37.1108418
0,139.5345334,40.4654666
0,135.8215139,44.1784861
0,132.1084944,47.8915056
0,128.3954749,51.6045251
0,120.9694359,59.0305641
0,121.148688,58.851312
0,121.3279402,58.6720598
0,121.5071923,58.4928077
0,121.8656966,58.1343034
0,122.4860114,57.5139886
0,123.1063263,56.8936737
0,123.7266411,56.2733589
0,124.9672708,55.0327292
0,125.2668269,54.7331731
0,125.566383,54.433617
0,125.8659391,54.1340609
0,126.1654953,53.8345047
0,126.7646075,53.2353925
0,126.9680202,53.0319798
124,127.171433,52.828567
294,127.3748457,52.6251543
507,127.5782584,52.4217416
687,127.9850839,52.0149161
894,131.443296,48.556704
1017,134.9015081,45.0984919
1144,138.3597202,41.6402798
1267,141.8179323,38.1820677
1407,148.7343565,31.2656435
1552,150.2685537,29.7314463
1664,151.802751,28.197249
1698,153.3369482,26.6630518
1764,154.8711454,25.1288546
1814,157.9395399,22.0604601
1824,159.4735662,20.5264338
1765,161.0075926,18.9924074
1693,162.541619,17.458381
1620,165.6096717,14.3903283
1570,166.8355598,13.1644402
1486,168.0614479,11.9385521
1369,169.287336,10.712664
1258,170.5132241,9.4867759
1113,172.9650004,7.0349996
986,172.5488676,7.4511324
843,172.1327349,7.8672651
709,171.7166022,8.2833978
619,171.3004695,8.6995305
524,170.468204,9.531796
441,169.6356687,10.3643313
373,168.8031334,11.1968666
320,167.9705981,12.0294019
219,166.3055276,13.6944724
166,165.8662776,14.1337224
156,165.4270277,14.5729723
138,164.9877778,15.0122222
153,164.5485278,15.4514722
172,163.670028,16.329972
191,162.071564,17.928436
261,160.4731,19.5269
360,158.874636,21.125364
465,157.276172,22.723828
591,155.677708,24.322292
686,152.4807801,27.5192199
800,152.7210606,27.2789394
923,152.9613412,27.0386588
1054,153.2016218,26.7983782
1186,153.6821829,26.3178171
1296,154.0234114,25.9765886
1368,154.3646399,25.6353601
1443,154.7058684,25.2941316
1496,155.3883255,24.6116745
1489,155.6095941,24.3904059
1512,155.8308628,24.1691372
1413,156.0521314,23.9478686
1312,156.4946687,23.5053313
1235,158.2794679,21.7205321
1087,160.064267,19.935733
944,161.8490662,18.1509338
759,163.6338653,16.3661347
486,167.2034636,12.7965364
263,167.4176691,12.5823309
124,167.6318747,12.3681253
45,167.8460803,12.1539197
0,168.2744914,11.7255086
0,167.4247569,12.5752431
0,166.5750224,13.4249776
0,165.7252878,14.2747122
0,164.0258188,15.9741812
0,163.1195703,16.8804297
0,162.2133217,17.7866783
0,161.3070731,18.6929269
0,160.4008246,19.5991754
0,158.5883275,21.4116725
0,158.6420755,21.3579245
0,158.6958235,21.3041765
0,158.7495715,21.2504285
0,158.8033195,21.1966805
0,158.8570675,21.1429325
0,158.9645636,21.0354364
0,158.7313125,21.2686875
0,158.4980615,21.5019385
0,158.2648104,21.7351896
0,157.7983084,22.2016916
0,156.2768095,23.7231905
0,154.7553107,25.2446893
0,153.2338119,26.7661881
0,150.1908142,29.8091858
0,146.6638295,33.3361705
0,143.1368448,36.8631552
0,139.6098601,40.3901399
0,136.0828754,43.9171246
0,129.028906,50.971094
0,128.9576454,51.0423546
0,128.8863848,51.1136152
0,128.8151241,51.1848759
0,128.7438635,51.2561365
0,128.6013422,51.3986578
0,128.1334408,51.8665592
0,127.6655394,52.3344606
0,127.197638,52.802362
0,126.7297366,53.2702634
0,125.7939338,54.2060662
0,124.5416953,55.4583047
0,123.2894568,56.7105432
0,122.0372183,57.9627817
0,120.7849798,59.2150202
0,118.2805029,61.7194971
0,120.2356317,59.7643683
0,122.1907605,57.8092395
0,124.1458893,55.8541107
127,126.1010181,53.8989819
295,130.0112757,49.9887243
507,130.4121985,49.5878015
674,130.8131213,49.1868787
825,131.2140441,48.7859559
940,132.0158897,47.9841103
991,134.2161819,45.7838181
1098,136.4164741,43.5835259
1230,138.6167663,41.3832337
1413,140.8170585,39.1829415
1643,145.2176429,34.7823571
1763,148.1073708,31.8926292
1881,150.9970988,29.0029012
1929,153.8868267,26.1131733
1973,156.7765546,23.2234454
2001,162.5560105,17.4439895
1991,162.7819679,17.2180321
1958,163.0079253,16.9920747
1917,163.2338827,16.7661173
1858,163.45984,16.54016
1816,163.9117548,16.0882452
1747,164.1478838,15.8521162
1657,164.3840128,15.6159872
1559,164.6201419,15.3798581
1438,164.8562709,15.1437291
1314,165.328529,14.671471
1172,165.3206674,14.6793326
1041,165.3128059,14.6871941
934,165.3049443,14.6950557
841,165.2892212,14.7107788
759,164.0307632,15.9692368
675,162.7723051,17.2276949
605,161.513847,18.486153
533,158.9969309,21.0030691
461,159.1094837,20.8905163
421,159.2220364,20.7779636
354,159.3345892,20.6654108
327,159.5596947,20.4403053
299,159.3472553,20.6527447
277,159.134816,20.865184
327,158.9223766,21.0776234
328,158.7099372,21.2900628
404,158.2850585,21.7149415
488,157.998154,22.001846
607,157.7112494,22.2887506
733,157.4243449,22.5756551
851,157.1374404,22.8625596
975,156.5636313,23.4363687
1122,156.6638016,23.3361984
1165,156.7639719,23.2360281
1220,156.8641422,23.1358578
1261,157.0644828,22.9355172
1269,158.4644114,21.5355886
1304,159.86434,20.13566
1262,161.2642687,18.7357313
1284,162.6641973,17.3358027
1233,165.4640545,14.5359455
1131,165.629689,14.370311
1044,165.7953235,14.2046765
942,165.960958,14.039042
803,166.1265926,13.8734074
617,166.2922271,13.7077729
409,166.6234961,13.3765039
202,166.3793377,13.6206623
127,166.1351792,13.8648208
28,165.8910208,14.1089792
0,165.4027039,14.5972961
0,165.0654346,14.9345654
0,164.7281652,15.2718348
0,164.3908959,15.6091041
0,163.7163572,16.2836428
0,163.6989635,16.3010365
0,163.6815698,16.3184302
0,163.6641761,16.3358239
0,163.6467824,16.3532176
0,163.6293887,16.3706113
0,163.5946013,16.4053987
0,162.8027474,17.1972526
0,162.0108934,17.9891066
0,161.2190394,18.7809606
0,159.6353315,20.3646685
0,158.5267393,21.4732607
0,157.4181471,22.5818529
0,156.3095549,23.6904451
0,155.2009627,24.7990373
0,152.9837783,27.0162217
0,151.9451509,28.0548491
0,150.9065236,29.0934764
0,149.8678962,30.1321038
0,147.7906415,32.2093585
0,145.4561172,34.5438828
0,143.1215929,36.8784071
0,140.7870687,39.2129313
0,136.1180201,43.8819799
0,135.3441244,44.6558756
0,134.5702287,45.4297713
0,133.7963329,46.2036671
0,133.0224372,46.9775628
0,131.4746457,48.5253543
0,130.0923895,49.9076105
0,128.7101333,51.2898667
0,127.3278771,52.6721229
0,125.9456209,54.0543791
0,123.1811084,56.8188916
0,122.2670218,57.7329782
0,121.3529351,58.6470649
0,120.4388485,59.5611515
0,119.5247618,60.4752382
0,117.6965885,62.3034115
0,118.2476498,61.7523502
0,118.7987111,61.2012889
0,119.3497723,60.6502277
0,119.9008336,60.0991664
116,121.0029562,58.9970438
199,122.5774376,57.4225624
337,124.151919,55.848081
498,125.7264004,54.2735996
679,127.3008819,52.6991181
838,128.8753633,51.1246367
982,132.0243262,47.9756738
1149,134.2590866,45.7409134
1297,136.493847,43.506153
1440,138.7286075,41.2713925
1570,140.9633679,39.0366321
1695,145.4328887,34.5671113
1767,148.5923863,31.4076137
1804,151.7518839,28.2481161
1832,154.9113815,25.0886185
1853,161.2303767,18.7696233
1833,162.144451,17.855549
1758,163.0585253,16.9414747
1685,163.9725997,16.0274003
1613,164.886674,15.113326
1518,166.7148227,13.2851773
1387,166.7471545,13.2528455
1231,166.7794864,13.2205136
1089,166.8118183,13.1881817
938,166.8441501,13.1558499
838,166.9088139,13.0911861
717,166.5836015,13.4163985
622,166.2583892,13.7416108
531,165.9331769,14.0668231
479,165.2827523,14.7172477
428,164.8468102,15.1531898
399,164.4108681,15.5891319
354,163.974926,16.025074
327,163.1030418,16.8969582
354,162.0310423,17.9689577
379,160.9590429,19.0409571
408,159.8870435,20.1129565
458,158.8150441,21.1849559
506,156.6710453,23.3289547
594,156.6329768,23.3670232
643,156.5949083,23.4050917
736,156.5568397,23.4431603
811,156.4807027,23.5192973
906,156.4414244,23.5585756
1011,156.402146,23.597854
1121,156.3628677,23.6371323
1212,156.3235893,23.6764107
1301,156.284311,23.715689
1370,156.2057543,23.7942457
1405,157.086712,22.913288
1455,157.9676698,22.0323302
1457,158.8486275,21.1513725
1452,159.7295853,20.2704147
1427,161.4915008,18.5084992
1369,161.6100707,18.3899293
1284,161.7286407,18.2713593
1148,161.8472107,18.1527893
970,162.0843506,17.9156494
777,162.9772748,17.0227252
583,163.8701989,16.1298011
392,164.7631231,15.2368769
190,165.6560472,14.3439528
77,167.4418955,12.5581045
42,166.8081722,13.1918278
0,166.1744488,13.8255512
0,165.5407255,14.4592745
0,164.9070021,15.0929979
0,163.6395555,16.3604445
0,163.4809125,16.5190875
0,163.3222695,16.6777305
0,163.1636265,16.8363735
0,163.0049835,16.9950165
0,162.6876975,17.3123025
0,162.4986458,17.5013542
0,162.3095942,17.6904058
0,162.1205425,17.8794575
0,161.9314908,18.0685092
0,161.5533875,18.4466125
0,160.5652988,19.4347012
0,159.5772102,20.4227898
0,158.5891215,21.4108785
0,156.6129443,23.3870557
0,155.9191977,24.0808023
0,155.225451,24.774549
0,154.5317044,25.4682956
0,153.8379578,26.1620422
0,152.4504646,27.5495354
0,150.9817943,29.0182057
0,149.513124,30.486876
0,148.0444537,31.9555463
0,146.5757834,33.4242166
0,143.6384428,36.3615572
0,141.5879358,38.4120642
0,139.5374288,40.4625712
0,137.4869218,42.5130782
0,135.4364148,44.5635852
0,131.3354008,48.6645992
0,129.3089483,50.6910517
0,127.2824958,52.7175042
0,125.2560434,54.7439566
0,121.2031384,58.7968616
0,121.8842218,58.1157782
0,122.5653053,57.4346947
0,123.2463888,56.7536112
0,124.6085557,55.3914443
0,124.6026194,55.3973806
0,124.5966831,55.4033169
0,124.5907468,55.4092532
0,124.5848105,55.4151895
0,124.5729379,55.4270621
0,125.5552247,54.4447753
0,126.5375115,53.4624885
99,127.5197983,52.4802017
288,129.4843719,50.5156281
521,133.3296939,46.6703061
771,137.1750158,42.8249842
988,141.0203377,38.9796623
1164,148.7109815,31.2890185
1299,150.2228742,29.7771258
1435,151.7347669,28.2652331
1554,153.2466596,26.7533404
1691,154.7585523,25.2414477
1801,157.7823377,22.2176623
1875,159.1066551,20.8933449
1950,160.4309726,19.5690274
1978,161.75529,18.24471
1989,163.0796074,16.9203926
1960,165.7282423,14.2717577
1927,166.6525816,13.3474184
1876,167.576921,12.423079
1837,168.5012603,11.4987397
1789,169.4255996,10.5744004
1735,171.2742783,8.7257217
1645,171.7872701,8.2127299
1525,172.3002619,7.6997381
1387,172.8132537,7.1867463
1242,173.8392373,6.1607627
1090,173.452434,6.547566
949,173.0656307,6.9343693
784,172.6788274,7.3211726
653,172.2920242,7.7079758
555,171.5184176,8.4815824
469,171.265177,8.734823
383,171.0119363,8.9880637
295,170.7586956,9.2413044
283,170.5054549,9.4945451
220,169.9989735,10.0010265
205,168.0819146,11.9180854
189,166.1648556,13.8351444
202,164.2477966,15.7522034
281,162.3307376,17.6692624
316,158.4966196,21.5033804
423,158.9634834,21.0365166
530,159.4303473,20.5696527
606,159.8972111,20.1027889
690,160.364075,19.635925
787,161.2978027,18.7021973
875,161.1523963,18.8476037
985,161.0069899,18.9930101
1054,160.8615835,19.1384165
1168,160.7161771,19.2838229
1213,160.4253644,19.5746356
1227,161.2419882,18.7580118
1280,162.058612,17.941388
1287,162.8752359,17.1247641
1299,163.6918597,16.3081403
1276,165.3251074,14.6748926
1278,165.3966662,14.6033338
1189,165.4682249,14.5317751
1093,165.5397837,14.4602163
983,165.6113425,14.3886575
871,165.75446,14.24554
671,167.4623297,12.5376703
456,169.1701994,10.8298006
258,170.8780692,9.1219308
123,174.2938086,5.7061914
24,173.2482192,6.7517808
0,172.2026298,7.7973702
0,171.1570404,8.8429596
0,169.0658616,10.9341384
0,168.3267803,11.6732197
0,167.587699,12.412301
0,166.8486177,13.1513823
0,165.3704551,14.6295449
0,165.1825243,14.8174757
0,164.9945935,15.0054065
0,164.8066627,15.1933373
0,164.6187319,15.3812681
0,164.2428702,15.7571298
0,164.1205955,15.8794045
0,163.9983209,16.0016791
0,163.8760462,16.1239538
0,163.7537715,16.2462285
0,163.6314968,16.3685032
0,163.3869474,16.6130526
0,161.5776533,18.4223467
0,159.7683592,20.2316408
0,157.9590651,22.0409349
0,154.340477,25.659523
0,152.7746618,27.2253382
0,151.2088467,28.7911533
0,149.6430316,30.3569684
0,146.5114014,33.4885986
0,144.3975315,35.6024685
0,142.2836616,37.7163384
0,140.1697918,39.8302082
0,138.0559219,41.9440781
0,133.8281822,46.1718178
0,132.537035,47.462965
0,131.2458878,48.7541122
0,129.9547406,50.0452594
0,128.6635934,51.3364066
0,127.3724462,52.6275538
0,124.7901518,55.2098482
0,124.9539521,55.0460479
0,125.1177524,54.8822476
0,125.2815528,54.7184472
0,125.6091534,54.3908466
0,126.3977386,53.6022614
0,127.1863238,52.8136762
0,127.974909,52.025091
0,128.7634941,51.2365059
0,130.3406645,49.6593355
0,130.2118904,49.7881096
86,130.0831163,49.9168837
288,129.9543422,50.0456578
537,129.696794,50.303206
725,133.0976945,46.9023055
933,136.4985949,43.5014051
1101,139.8994954,40.1005046
1219,143.3003958,36.6996042
1370,150.1021967,29.8978033
1478,151.3702439,28.6297561
1613,152.6382911,27.3617089
1721,153.9063383,26.0936617
1793,155.1743855,24.8256145
1834,157.7104799,22.2895201
1855,158.1231266,21.8768734
